x,y,z
-0.6307,13.68527,78
1.7463,14.19019,47
0.9906,13.77872,56
2.0788,14.22649,54
0.7315,14.07323,8
-5.2896,14.01415,92
10.0318,13.75297,32
5.73,12.90717,27
7.6353,13.85526,71
8.8555,13.59949,28
3.8419,13.59843,39
-2.0881,13.77047,80
9.759,13.81641,13
-1.8626,13.79347,16
10.207,13.79042,12
11.0517,13.90851,58
-2.4544,13.75401,69
-1.6263,13.80836,12
5.4068,13.91765,52
-6.1251,14.07848,7
1.1519,14.04823,32
-5.3724,14.124,72
5.8801,13.69109,71
-3.9263,14.00828,97
-6.8163,14.04185,22
7.4122,14.12455,6
-2.9214,13.97152,54
-2.8119,13.95874,21
8.9085,13.55803,72
0.8124,13.76554,67
0.4239,13.59983,99
-2.7265,14.22389,22
-3.2986,14.06388,85
4.2396,14.29829,42
1.6381,14.00962,4
4.304,13.89439,66
-6.1607,14.19814,86
3.598,13.46936,24
8.5857,13.57479,59
1.5637,13.28403,52
-4.7284,13.98174,20
2.0153,13.98469,95
8.9077,13.49328,33
4.5275,14.13771,83
1.4615,13.80399,36
4.0418,13.82201,78
3.5129,13.89307,78
-0.0292,14.01068,47
-0.02,14.06462,56
11.2528,14.12668,54
8.6996,13.85697,8
10.2665,13.79481,92
5.1502,13.66539,32
-0.1269,13.62146,27
-5.2751,14.14991,71
4.244,13.79198,28
3.9633,14.35632,39
-6.516,14.10611,80
5.9486,13.68378,13
10.58,13.82033,16
6.61,14.25906,12
4.5767,14.15111,58
2.7319,13.62194,69
9.0093,13.55875,12
9.9649,13.76388,52
-6.5296,14.10793,33
11.1026,13.92551,83
-4.4236,13.98842,36
6.0164,14.05866,78
2.2981,13.25668,78
-6.3346,14.22901,47
1.5736,14.0592,56
-4.7422,14.08428,54
-3.1315,14.15173,8
2.842,14.03363,92
-5.1386,14.1326,32
-3.488,14.12535,27
-5.3176,14.01599,71
0.8966,13.95784,28
-6.145,14.0992,39
-6.1369,14.18641,80
3.3712,14.05969,13
-3.2544,14.0665,16
-5.4695,14.03063,12
-7.4062,14.17771,58
0.6994,14.03282,69
7.4466,13.31062,12
5.3652,13.66412,52
11.4248,13.93842,33
0.1756,13.68929,83
11.1264,13.44614,36
-4.2933,14.09162,78
-7.0605,14.14477,78
5.498,13.67198,47
-0.843,13.99049,56
4.2612,13.4754,54
8.9937,13.58756,8
1.1275,13.82885,92
11.3008,14.01238,32
-5.868,14.17608,27
6.5603,13.60626,71
11.0685,13.91388,28
8.6117,13.72673,39
-4.2501,14.22644,80
3.6818,14.33793,13
11.2679,14.09697,16
8.4964,13.72603,12
-7.6098,14.241,58
-4.9888,14.14674,69
11.133,13.92905,12
0.4279,14.16818,52
-6.1251,14.07848,33
10.3592,13.55813,83
-4.4308,14.17369,36
-2.4211,14.13165,78
9.0976,13.91022,78
-3.6845,14.13647,47
-0.6359,14.07017,56
-5.5708,14.16479,54
12.2802,13.7678,8
4.5962,13.96942,92
2.759,13.09761,32
-6.4919,14.0611,27
-4.1351,13.99064,71
4.5763,13.98924,28
12.0802,13.80144,39
10.9084,13.87819,80
-0.1343,13.93442,13
-4.4308,14.17369,16
10.9038,13.74331,12
7.4829,14.09025,58
5.0399,14.31847,69
9.3598,13.98079,12
11.1856,13.94964,52
1.5498,13.77596,52
-2.5396,13.88994,33
1.6829,14.07879,83
3.2778,13.16775,36
-3.1965,14.0673,78
10.9072,13.7505,78
4.6785,13.67072,47
-5.1795,14.13806,56
2.759,13.09761,54
-7.6404,14.23655,8
-0.2496,13.7026,92
2.7278,14.10037,32
11.2491,14.11859,27
-5.868,14.17608,71
-7.8582,14.19734,28
1.6865,13.98886,39
-6.2718,14.07153,80
4.5132,14.13774,13
3.3933,13.16935,16
-3.0791,14.00596,12
11.2995,14.00969,58
0.257,13.84293,69
-3.91,14.75195,12
-0.843,13.99049,52
-1.473,13.79731,7
9.4981,13.5282,32
1.8626,14.0623,72
10.2811,13.95216,71
-3.0244,14.03284,97
2.7319,13.62194,22
1.7947,14.07141,6
4.363,13.83314,54
11.498,13.87893,21
10.7433,13.83173,72
-7.4478,14.18138,67
-5.9235,14.07905,99
11.2206,13.96306,22
4.2166,13.89185,85
-5.4154,14.15824,42
-4.5688,13.98507,4
-0.7948,13.70443,66
-5.401,14.15822,86
-5.9344,14.08716,24
-5.8003,14.06445,59
-7.8404,14.20541,52
5.5419,13.6737,20
8.4578,13.57772,95
6.5954,13.68444,33
-1.9298,13.7711,83
-0.6359,14.07017,36
1.6162,14.0906,78
5.242,13.90265,78
13.2885,13.86579,47
9.1814,13.81025,56
6.9841,13.8771,54
4.9438,13.68554,8
1.5768,14.06638,92
11.117,13.92548,32
6.3046,13.86841,27
1.6517,14.0078,71
3.889,13.67209,28
10.6501,14.12956,39
-1.5553,13.70662,80
5.242,13.90265,13
5.8976,14.24233,16
1.0193,13.77867,12
10.7276,13.92259,58
-2.481,13.85927,69
9.8418,13.74611,12
1.69,13.99694,52
6.9048,13.73335,33
9.042,14.16662,83
-1.7861,14.07032,36
-3.2249,14.06825,78
0.9173,14.03784,78
3.6821,14.04746,47
11.3058,14.02316,56
3.3732,14.06418,54
-2.4828,14.12186,8
0.4848,14.06826,92
6.7662,14.22281,32
6.31,14.16786,27
-2.5057,14.10211,71
0.2837,13.3114,28
1.2861,14.09206,39
-4.6311,14.14255,80
1.7472,14.06159,13
-4.7039,14.1067,16
5.6972,13.63566,12
-0.2341,13.70528,58
1.4004,14.05769,69
-7.2277,14.15764,12
-3.9785,14.22239,52
2.6999,14.03747,33
-2.5143,14.11562,83
-1.2589,13.99299,36
0.4475,13.81832,78
-5.2615,14.14809,78
5.585,13.9623,47
0.091,14.05544,56
9.3524,13.99609,54
-6.3206,14.22808,8
3.3884,13.90408,92
1.9632,13.93173,32
11.1455,13.64395,27
-3.1822,14.06728,71
10.782,13.88472,28
1.4284,14.05585,39
10.2218,13.7913,80
10.9586,13.67486,13
6.7201,14.18422,16
0.7858,14.13159,12
-1.6189,13.75889,58
11.1636,13.77701,69
13.6218,13.47039,12
0.9308,13.31389,52
0.8958,13.7591,33
0.0786,13.69755,83
-4.077,13.9249,36
0.4617,14.17981,78
9.9809,13.76745,78
-5.1218,14.17214,47
-5.7283,14.09851,56
-5.1483,14.17758,54
8.4964,13.72603,8
1.0299,14.0979,92
1.0826,14.08702,32
11.2495,14.11949,27
-5.4695,14.03063,71
3.4758,14.03612,28
-5.1466,13.94466,39
0.7285,14.03367,80
1.4139,14.08825,13
2.1534,14.23266,16
11.0978,13.72767,12
8.853,13.90975,58
-6.8091,14.12727,69
11.4116,13.62908,12
5.8978,14.05078,52
6.0732,13.32114,83
2.6044,13.9513,36
5.5635,14.07475,78
1.4706,14.08635,78
3.9033,13.63969,47
2.3723,14.04433,56
-0.3572,14.01664,54
4.5125,14.00734,8
-3.0075,14.10566,92
-3.4031,14.05506,32
9.6806,13.70773,27
-4.627,13.98337,71
-2.016,14.07071,28
8.8127,14.01055,39
11.3084,14.06003,80
9.9499,13.54268,13
9.4747,13.72879,16
3.7367,14.00869,12
1.3512,13.68368,58
-3.7765,14.02241,69
6.4741,13.60641,12
-1.6583,14.06651,52
-0.1343,13.93442,7
-6.2332,14.09485,32
4.2166,13.89185,72
2.509,14.12593,71
-4.3791,14.09267,97
3.5476,14.00362,22
1.8571,14.14774,6
-5.7311,14.05804,54
-5.864,14.11762,21
7.3883,13.59491,72
12.3863,13.74872,67
2.6032,14.53404,99
13.7021,13.85874,22
9.7339,13.73012,85
-4.5544,13.98504,42
0.344,14.17371,4
-0.1535,13.98931,66
-4.0479,14.09391,86
3.4937,14.04419,24
12.6272,13.46231,59
-2.4988,14.15156,52
10.8916,14.02931,20
0.4419,14.16725,95
11.117,13.92548,33
5.3581,13.90514,83
1.6422,13.98624,36
-0.2341,13.70528,78
3.5955,13.88484,78
-5.8257,14.17421,47
7.7428,13.87036,56
0.0353,13.73,54
10.8888,13.77301,8
3.8479,14.29087,92
3.9446,13.99124,32
6.971,14.16669,27
6.0603,14.06038,71
4.7222,13.76866,28
-1.1788,14.27703,39
4.4214,13.48051,80
1.7853,13.91944,13
6.3742,14.08681,16
11.2766,14.02232,12
10.9092,13.87999,58
-0.6028,13.68342,69
1.6385,14.01052,12
10.7327,13.99632,52
8.9664,13.843,33
10.5236,13.57223,83
-1.4614,13.75772,36
-1.3697,13.80343,78
-0.8205,14.00933,78
3.33,14.32325,47
9.8566,13.74699,56
9.8416,13.90259,54
11.0779,13.77807,8
-1.8324,13.76375,92
-2.3281,13.98041,32
0.9084,14.11609,27
11.1455,13.64395,71
2.0226,14.06652,28
6.971,14.16669,39
0.2368,13.92839,80
0.2591,13.88069,13
-5.3724,14.124,16
2.1417,14.14095,12
0.6157,14.07163,58
-1.4084,14.24504,69
1.573,14.02502,12
1.5325,14.06376,52
3.889,13.67209,33
0.2324,13.88524,83
4.133,13.67167,36
0.4372,14.45233,78
-35.6662,15.62085,78
-34.6413,15.70214,47
-35.3014,15.91168,56
-28.7543,15.85465,54
-34.4885,15.7253,8
-33.0701,15.77635,92
-29.3738,16.01202,32
-29.0926,15.99183,27
-28.9435,16.0042,71
-32.8029,15.79665,28
-30.5416,16.13331,39
-33.2009,15.77383,80
-36.0692,15.8642,13
-36.2736,15.57674,16
-35.5655,16.09999,12
-34.4144,16.20718,58
-35.7414,15.89252,69
-28.3261,15.88011,12
-31.151,16.04786,52
-31.086,16.10622,33
-39.7099,16.0194,83
-29.4902,15.70106,36
-32.4049,15.89769,78
-33.9156,16.10936,78
-36.7452,15.79051,47
-33.6762,15.97414,56
-29.7863,16.02881,54
-33.8041,15.78188,8
-30.0907,16.06432,92
-29.4363,15.96086,32
-32.9986,15.81401,27
-33.1965,16.29807,71
-29.1829,15.9434,28
-31.3229,16.16861,39
-29.0609,16.07631,80
-30.866,16.03756,13
-35.6665,15.61995,16
-32.8085,15.78137,12
-27.9483,15.96318,58
-29.5192,15.97087,69
-30.4162,16.31477,12
-31.1232,15.92823,52
-31.7265,16.01452,52
-33.2146,15.81522,83
-29.3393,15.94993,36
-29.5101,15.95647,78
-29.8131,16.07291,78
-29.0582,16.1986,47
-28.4373,15.85329,56
-32.3423,15.79329,54
-33.2067,15.83679,8
-38.1151,15.9156,92
-29.806,16.20778,32
-31.1654,16.04788,27
-28.2199,15.85567,71
-32.8727,15.80304,28
-35.2812,15.64818,39
-37.306,16.07903,80
-36.1097,15.63136,13
-38.1904,15.86624,16
-34.2333,15.79238,12
-29.4903,15.97083,58
-32.9561,16.04775,69
-35.5179,15.83196,12
-26.7644,16.00101,52
-29.4232,15.95724,7
-35.3182,15.82538,32
-31.2974,15.96445,72
-31.0648,15.92994,71
-35.7306,15.96264,97
-30.0461,16.14518,22
-38.6236,15.86594,6
-35.1444,15.70734,54
-34.7468,15.6897,21
-28.5238,15.85342,72
-27.2253,16.04215,67
-35.0965,16.03908,99
-37.4581,15.61255,22
-34.6449,16.0897,85
-29.9829,15.92748,42
-33.4369,15.79935,4
-33.2893,15.6112,66
-37.1264,15.77395,86
-35.8829,16.06087,24
-30.2977,15.93513,59
-35.3117,16.04298,52
-35.3251,15.64645,20
-28.1332,16.12351,95
-30.8456,15.89815,33
-37.1062,15.70918,83
-33.2591,15.61475,36
-33.8789,15.93306,78
-29.7866,16.02791,78
-32.6832,15.80817,47
-32.9524,15.93984,56
-33.4765,15.96756,54
-33.6557,15.59553,8
-37.3924,15.83727,92
-28.0994,16.09829,32
-29.5977,15.99256,27
-29.4232,15.95724,71
-35.2703,16.03753,28
-33.6988,16.10995,39
-33.3548,15.9449,80
-31.7268,15.81849,13
-34.93,16.1,16
-36.3248,15.83578,12
-33.1798,15.83135,58
-31.3735,15.9151,69
-34.1277,15.84439,12
-36.9863,15.76207,52
-31.3791,15.89982,33
-34.8929,15.96326,83
-33.5286,15.94335,36
-37.1431,15.72722,78
-28.5434,15.91639,78
-32.9408,16.16822,47
-34.1566,15.84443,56
-35.5387,15.69441,54
-33.6949,16.0416,8
-28.6238,16.08646,92
-35.4802,16.09627,32
-30.0444,16.07234,27
-37.4985,15.86349,71
-35.2661,15.72999,28
-36.5378,15.60408,39
-29.7863,16.02881,80
-31.0026,16.17534,13
-33.9658,16.09054,16
-34.1569,15.84353,12
-34.7324,15.68968,58
-35.6816,15.61817,69
-33.5192,15.77159,12
-35.0967,15.99862,52
-35.4418,15.64301,33
-29.3947,15.9563,83
-35.5948,16.21873,36
-32.2387,16.15283,78
-33.524,15.95594,78
-35.6104,16.09556,47
-34.1752,15.7932,56
-27.7136,16.04916,54
-28.6241,15.85536,8
-35.2897,15.82444,92
-33.1403,16.13613,32
-29.212,16.21231,27
-28.7822,15.85739,71
-34.6325,15.92513,28
-37.4453,15.85083,39
-33.8517,16.00765,80
-28.408,15.96925,13
-28.5235,15.85432,16
-27.5773,16.06605,12
-37.1624,15.5519,58
-36.2768,16.17022,69
-38.7413,16.02257,12
-35.1735,15.78651,52
-28.351,15.85227,33
-32.8868,15.80396,83
-34.8903,15.81129,36
-33.287,15.89355,78
-32.2193,15.696,78
-39.1178,15.81537,47
-33.9018,15.79101,56
-39.3028,15.98647,54
-38.2129,15.92472,8
-33.6058,15.57388,92
-30.0205,16.05882,32
-39.3028,15.98647,27
-36.1463,15.93085,71
-34.1851,15.8058,28
-33.2447,15.61473,39
-35.5394,15.97226,80
-29.5537,15.95563,13
-29.3537,15.94995,16
-33.5345,15.96674,12
-28.0259,16.10178,58
-35.2932,16.01418,69
-30.8406,16.0672,12
-34.8759,15.81127,52
-29.5047,15.97085,52
-34.0701,15.963,83
-36.1599,15.65211,36
-32.2607,16.13218,78
-33.6255,16.31037,78
-33.1548,16.13615,47
-27.4071,16.0577,56
-29.9075,15.8977,54
-37.6761,15.89161,8
-28.4373,15.85329,92
-36.4646,16.08956,32
-30.8556,15.87119,27
-39.2886,15.98555,71
-26.86,16.01553,28
-37.0981,15.77211,39
-38.1716,15.91927,80
-37.1315,15.71911,13
-35.7607,15.71899,16
-31.3099,15.96986,12
-33.2214,15.87548,58
-33.5625,15.77165,69
-30.8406,16.0672,12
-28.9878,16.00157,52
-34.6325,15.92513,7
-29.3409,16.2152,32
-30.0316,15.95183,72
-26.9163,16.01921,71
-33.7812,15.64697,97
-35.875,15.76232,22
-31.203,16.18012,6
-37.4145,15.61339,54
-28.5805,16.0864,21
-36.0023,15.64919,72
-35.6385,15.89777,67
-31.329,16.19109,99
-33.2424,15.85752,22
-33.9588,15.6742,85
-33.4935,16.03952,42
-37.0469,15.75406,4
-33.5894,15.73752,66
-27.1689,16.03847,86
-37.2326,16.08253,24
-32.2387,16.15283,59
-35.8641,15.67238,52
-28.5467,15.94607,20
-38.1991,15.92291,95
-34.3317,15.87885,33
-30.402,16.19785,83
-31.0315,16.17538,36
-35.6837,15.97247,78
-30.8268,16.06538,78
-28.0325,16.04603,47
-37.4366,16.07742,56
-33.2467,15.84584,54
-35.1329,15.81883,8
-32.1828,15.91266,92
-36.64,15.96301,32
-33.5393,15.63763,27
-37.4478,16.08643,71
-38.2367,15.93914,28
-33.5229,16.11689,39
-36.6752,16.18696,80
-32.873,15.80214,13
-26.7204,16.00274,16
-33.3461,15.77134,12
-29.3569,15.86452,58
-31.0806,15.92637,69
-34.6717,15.69768,12
-30.8301,16.05639,52
-37.1302,16.08598,33
-30.8132,16.17956,83
-35.2893,15.82534,36
-30.4716,16.32114,78
-36.3061,15.88791,78
-31.738,15.9444,47
-28.3802,15.85141,56
-32.5171,15.74948,54
-36.1144,15.85887,8
-35.6035,15.83477,92
-32.0586,15.81896,32
-27.8537,16.09883,27
-33.3953,15.79479,71
-35.7173,15.67937,28
-29.2536,16.21687,39
-33.747,15.93827,80
-36.0043,15.60334,13
-31.8574,16.01201,16
-33.4765,15.92799,12
-36.3707,15.82865,58
-31.6685,16.21047,69
-30.6234,15.83579,12
-35.3107,15.64643,52
-40.3696,16.11471,33
-33.6487,15.77267,83
-38.755,15.86163,36
-34.0651,15.81822,78
-34.0508,16.05559,78
-29.9258,16.2736,47
-28.5094,15.8534,56
-29.7266,15.95678,54
-29.3409,16.2152,8
-36.9489,15.90679,92
-31.245,16.18378,32
-36.5548,15.63738,27
-33.9661,16.08965,71
-28.6745,15.95165,28
-35.6789,15.74586,39
-32.057,15.97992,80
-33.192,15.83767,13
-35.7594,16.04271,16
-37.1888,15.80102,12
-34.0226,16.05376,58
-37.1757,15.7974,69
-30.1045,16.14347,12
-34.4168,16.04172,52
-28.5429,16.07106,33
-30.3583,16.19869,83
-32.677,15.78568,36
-31.1611,16.17647,78
-32.8733,15.80124,78
-35.4805,16.09537,47
-27.959,16.04952,56
-35.2703,16.03753,54
-38.2248,15.93193,8
-34.9451,16.09822,92
-30.3799,15.94694,32
-34.0029,16.10768,27
-34.6121,16.10045,71
-32.1982,15.90999,28
-37.0164,15.75851,39
-36.2119,15.8689,80
-32.2823,16.152,13
-36.2768,16.17022,16
-35.4894,15.83102,12
-28.4462,15.90636,58
-30.9771,15.85518,69
-34.8208,15.6844,12
-33.8116,15.80078,52
-32.3859,15.79246,52
-29.7105,15.92259,83
-37.0832,15.61203,36
-36.704,15.90555,78
-39.3166,15.98829,78
-36.6152,15.7103,47
-30.0444,16.07234,56
-36.4646,16.08956,54
-37.1885,15.80191,8
-29.1057,15.99545,92
-33.3952,15.83436,32
-37.4437,15.61253,27
-30.3827,16.01708,71
-30.7721,15.86298,28
-35.757,16.08947,39
-27.028,16.02927,80
-36.3251,15.83488,13
-37.247,16.08255,16
-28.728,15.92476,12
-31.6382,15.82376,58
-35.2267,16.03837,69
-27.1129,16.03389,12
-35.3745,15.90909,52
-30.8713,16.17875,7
-32.1487,16.00523,32
-32.7182,15.8307,72
-35.0385,15.92031,71
-27.7138,16.08693,97
-30.1185,15.95106,22
-29.4224,16.07504,6
-37.4338,15.64039,54
-27.7705,16.08971,21
-31.0643,15.85351,72
-31.908,15.91407,67
-35.0131,15.87081,99
-34.7919,15.92356,22
-36.1141,15.85977,85
-30.0766,16.0634,42
-29.0853,15.93427,4
-37.6633,15.8871,66
-34.6328,15.92423,86
-34.0121,16.04295,24
-39.8558,16.0151,59
-31.704,16.27076,52
-30.3639,16.06741,20
-36.647,16.18513,95
-34.6871,15.69501,33
-34.1851,15.8058,83
-31.4397,16.16518,36
-34.1318,15.99186,78
-33.3976,15.7885,78
-37.1813,15.62026,47
-30.9153,16.17701,56
-34.3808,16.10102,54
-34.8219,16.0396,8
-38.374,15.99958,92
-30.4816,15.94529,32
-30.4321,16.11697,27
-30.6855,15.86285,71
-30.0615,15.87184,28
-36.3526,15.63799,39
-29.5245,15.95649,80
-29.6107,16.07351,13
-36.1572,15.57927,16
-36.5719,15.71024,12
-28.0181,16.04601,58
-35.6519,15.98051,69
-33.5706,15.90744,12
-27.9228,16.10702,52
-31.0943,15.92818,33
-29.0612,16.07541,83
-27.333,15.98656,36
-33.7175,15.97959,78
-36.3556,15.83043,78
-35.7795,15.90696,47
-32.9671,15.62423,56
-36.5541,15.63917,54
-38.0959,15.92906,8
-30.758,15.86206,92
-29.3428,15.8636,32
-30.4162,16.31477,27
-33.9592,15.79199,71
-35.247,15.82258,28
-34.3048,15.87341,39
-32.873,15.80214,80
-33.0046,15.91563,13
-32.1014,15.93772,16
-32.3672,16.00015,12
-34.3797,16.02459,58
-32.7922,16.14013,69
-37.3205,16.07905,12
-31.2786,16.17124,52
-35.8601,15.60313,33
-33.184,16.1353,83
-33.7949,15.64879,36
-35.0827,16.03727,78
-36.1144,15.85887,78
-32.7042,15.90801,47
-33.2843,15.90074,56
-33.3498,16.03752,54
-30.7872,16.05543,8
-34.2569,15.8068,92
-33.81,16.0031,32
-31.1765,16.29069,27
-34.3317,15.87885,71
-36.1292,15.85799,28
-35.0096,16.03986,39
-33.5326,15.93257,80
-34.9303,16.0991,13
-29.4227,16.07414,16
-35.6779,15.66852,12
-37.4001,15.61337,58
-34.0428,15.80021,69
-35.2036,15.66336,12
-34.117,15.99274,52
-33.7753,15.78184,33
-33.3602,15.77226,83
-36.2007,15.73939,36
-36.2736,15.57674,78
-33.2273,15.8593,78
-30.4016,16.19875,47
-35.9167,15.8469,56
-38.3632,15.86738,54
-38.5478,15.95756,8
-29.7771,16.20774,92
-35.3399,15.64557,32
-31.7429,16.00915,27
-37.5603,15.6091,71
-34.2697,16.20787,28
-33.7362,15.84923,39
-28.6527,15.8563,80
-37.1437,15.72542,13
-31.7849,16.0128,16
-35.5655,16.09999,12
-31.3757,15.98704,58
-37.2473,16.08165,69
-29.2969,16.21693,12
-29.2777,16.07573,52
-30.0339,15.5202,52
-36.1561,15.86342,83
-34.1851,15.8058,36
-35.5812,16.01638,78
-33.1916,15.83856,78
-30.1165,16.07245,47
-31.2974,15.96445,56
-37.0927,15.74693,54
-33.8877,15.79009,8
-22.9131,15.47101,92
-29.5397,15.53028,32
-29.3486,15.53989,27
-22.7151,15.46082,71
-24.027,15.49966,28
-25.3637,15.58708,39
-29.1634,15.57199,80
-30.1773,15.40621,13
-27.7045,15.65349,16
-29.5397,15.53028,12
-26.0927,15.33998,58
-31.1606,15.47687,69
-30.5823,15.5192,12
-27.6376,15.4106,52
-28.3275,15.87651,7
-25.3198,15.58882,32
-32.1401,15.6761,72
-22.0903,15.36185,71
-26.2426,15.74126,97
-24.9776,15.54065,22
-27.3529,15.858,6
-22.482,15.652,54
-21.964,15.3158,21
-26.464,15.65256,72
-27.9345,15.65563,67
-24.9377,15.56936,99
-27.8174,15.39288,22
-25.0171,15.5506,85
-32.3714,15.79244,42
-29.7211,15.35339,4
-28.5969,15.42909,66
-27.8225,15.79934,86
-26.1704,15.51454,24
-31.443,15.53213,59
-31.6922,15.56036,52
-30.557,15.62617,20
-32.6627,15.58873,95
-19.2327,15.36828,33
-26.6498,15.65733,83
-24.5502,15.56429,36
-23.1296,15.47043,78
-31.0771,15.62422,78
-23.8873,15.48776,47
-26.0205,15.94505,56
-22.3182,15.48,54
-28.9207,15.41158,8
-30.1597,15.76318,92
-25.2644,15.3945,32
-29.3412,15.55966,27
-29.1192,15.53596,71
-25.0368,15.83748,28
-24.7504,15.38114,39
-24.0485,15.33153,80
-22.8115,15.47265,13
-19.3918,15.33075,16
-23.288,15.61995,12
-26.1004,15.50905,58
-28.7131,15.69543,69
-26.1892,15.88146,12
-23.6338,15.32282,52
-23.9516,15.47077,33
-25.2868,15.56179,83
-22.8695,15.47184,36
-29.7529,15.46135,78
-20.2922,15.46073,78
-20.4033,15.47169,47
-19.8185,15.41863,56
-28.0931,15.84739,54
-26.5941,15.84159,8
-21.7164,15.5807,92
-29.722,15.62137,32
-25.686,15.61184,27
-26.4605,15.35851,71
-29.3067,15.53623,28
-29.7395,15.45863,39
-25.4178,15.37045,80
-27.3598,15.45875,13
-27.3385,15.85798,16
-23.0287,15.47028,12
-29.9038,15.40491,58
-27.773,15.85412,69
-26.5226,15.83969,12
-24.9713,15.59459,52
-27.4143,15.73399,33
-22.4817,15.6529,83
-29.6753,15.82362,36
-25.3637,15.58708,78
-29.9034,15.40581,78
-19.3096,15.31983,47
-26.5629,15.6581,56
-27.3666,15.44078,54
-19.5254,15.3939,8
-22.3565,15.64102,92
-27.5001,15.43108,32
-26.2796,15.6442,27
-20.7005,15.37592,71
-31.8422,15.58396,28
-25.4689,15.42538,39
-25.868,15.6265,80
-26.1813,15.41025,13
-24.6893,15.39004,16
-32.678,15.78298,12
-26.0527,15.63397,58
-27.4154,15.46423,69
-22.8406,15.4718,12
-24.021,15.36566,52
-25.2373,15.38996,33
-30.4102,15.40025,83
-28.3525,15.61847,36
-29.7489,15.35613,78
-29.7667,15.4245,78
-25.6579,15.61,47
-24.4396,15.36449,56
-29.703,15.44059,54
-21.3497,15.44885,8
-26.2495,15.72328,92
-24.4684,15.36454,32
-20.3755,15.46895,27
-27.7271,15.47907,71
-19.4836,15.39024,28
-23.0145,15.6555,39
-25.2929,15.39544,80
-25.6048,15.37163,13
-28.622,15.55412,16
-29.4785,15.65518,12
-25.8254,15.62464,58
-29.8572,15.72317,69
-26.9997,15.98966,12
-22.9906,15.30836,52
-23.9349,15.51391,52
-25.2925,15.39634,83
-20.6616,15.3282,36
-29.9185,15.52004,78
-31.6503,15.55671,78
-22.6043,15.30058,47
-25.3222,15.54476,56
-25.1528,15.87362,54
-23.5371,15.6473,8
-26.3504,15.6479,92
-25.3417,15.60683,32
-22.6008,15.42108,27
-26.1117,15.51716,71
-27.8148,15.51427,28
-22.797,15.47263,39
-29.9916,15.40145,80
-23.6482,15.32284,13
-31.5359,15.63208,16
-29.7529,15.46135,12
-22.9599,15.49895,58
-25.765,15.4429,69
-29.7724,15.48655,12
-27.2352,15.44508,52
-29.4518,15.53375,7
-22.8745,15.38462,32
-25.0788,15.38973,72
-27.31,15.85703,71
-26.4093,15.83412,97
-32.7053,15.59059,22
-31.6221,15.55487,6
-31.8288,15.58124,54
-29.012,15.86043,21
-25.1971,15.45735,72
-26.4868,15.47904,67
-28.2507,15.85032,99
-19.79,15.41769,22
-26.5973,15.90904,85
-29.5249,15.53116,42
-28.6304,15.53165,4
-19.5535,15.39575,66
-29.8739,15.40757,86
-26.3831,15.48608,24
-21.7476,15.53758,59
-25.3665,15.57989,52
-29.4865,15.71095,20
-23.1329,15.61072,95
-19.8044,15.41771,33
-24.4286,15.35548,83
-25.9373,15.52049,36
-27.1958,15.7013,78
-28.6713,15.53801,78
-30.0653,15.39706,47
-25.3637,15.58708,56
-21.5905,15.57062,54
-28.0206,15.84819,8
-19.8084,15.37096,92
-27.9832,15.48844,32
-24.4524,15.55605,27
-22.4528,15.43074,71
-26.9405,15.46173,28
-30.6003,15.39333,39
-25.9802,15.44592,80
-23.1937,15.71422,13
-24.4286,15.35548,16
-31.9927,15.56709,12
-24.8825,15.52522,58
-24.3661,15.59279,69
-29.4815,15.72443,12
-29.3792,15.38077,52
-24.9772,15.57931,33
-22.622,15.663,83
-30.3328,15.76343,36
-28.089,15.51377,78
-32.7315,15.59782,78
-27.6639,15.37917,47
-25.2729,15.44757,56
-27.636,15.60573,54
-25.0126,15.56228,8
-27.5156,15.35197,92
-23.8036,15.62971,32
-31.5943,15.55213,27
-29.7885,15.52075,71
-24.5086,15.33492,28
-29.9242,15.50476,39
-25.5908,15.82302,80
-25.2662,15.61571,13
-21.8516,15.30844,16
-26.1264,15.51628,12
-27.6681,15.40615,58
-28.4232,15.85237,69
-29.7627,15.35795,12
-26.6299,15.89919,52
-26.9167,15.29623,33
-20.1671,15.44884,83
-26.0396,15.47928,36
-29.6973,15.4172,78
-23.2446,15.47151,78
-29.7016,15.44419,47
-20.5216,15.35407,56
-25.7949,15.40248,54
-20.223,15.45343,8
-28.0742,15.62975,92
-21.8702,15.33454,32
-27.884,15.63667,27
-24.5559,15.36197,71
-21.6147,15.28739,28
-22.5755,15.30054,39
-21.6137,15.47443,80
-27.7519,15.41347,13
-29.0718,15.62402,16
-27.8384,15.6429,12
-25.7805,15.40246,58
-26.5485,15.65808,69
-29.7821,15.42182,12
-27.215,15.68874,52
-26.7961,15.34821,33
-25.6263,15.61715,83
-19.2329,15.33141,36
-25.1806,15.87636,78
-32.238,15.60611,78
-31.7358,15.55953,47
-25.3421,15.60594,56
-27.6994,15.32346,54
-29.9182,15.40494,8
-23.806,15.39951,92
-19.6508,15.40489,32
-26.3181,15.69461,27
-28.8999,15.5824,71
-29.4845,15.71634,28
-21.7746,15.32091,39
-25.9102,15.62926,80
-25.7272,15.6173,13
-22.3601,15.29842,16
-25.3764,15.89284,12
-25.9802,15.44592,58
-22.5791,15.4768,69
-20.4232,15.34762,12
-25.0275,15.86175,52
-29.8927,15.51191,52
-28.7441,15.65141,83
-29.8753,15.51997,36
-23.5058,15.4674,78
-27.2918,15.44786,78
